id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70Vl9eVra68		0	2015-09-09 14:19:50	Emma Rose	"listen to all to well" - every swift fan ever. what about other majority of her songs with shallow, plain lyrics? u dont wanna talk about them hah?	UCqv0tn_3TA2o7AgfrpV6RKQ	http://www.youtube.com/channel/UCqv0tn_3TA2o7AgfrpV6RKQ	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70S4uqbyoge		3	2015-09-08 04:04:13	_TerribleThings	+Jackie Alvarez totally agree. In Rolling Stone Magazine they recently put out a list of the top 100 Songwriters of all time. She was listed at #97. If anyone thinks she just writes stupid songs about breaking up with guys you're entirely misinformed. You don't get listed as the 97th greatest songwriter of all time by writing dumb breakup songs.	UCpfGeUN7lcOsXwAdlJwYOjA	http://www.youtube.com/channel/UCpfGeUN7lcOsXwAdlJwYOjA	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70QVDsNLKgV		6	2015-09-07 13:15:39	FearlessStar1000	+ann landers you're judging her based on what the media says. According to the media, everytime a female celebrity talks to a male celebrity, or a male celeb talks to a female celeb, BAM. They're dating. If you really look at who Taylor's dated, she's only been with around 6 guys over the course of 10 years, which I'd say is a pretty average number these days. And how do we know whether or not she's actually been in love? We don't. She barely speaks about her relationships, only sings about them, and her lyrics are deep and meaningly, at least more meaningful than "Don't want none unless you got buns hun" and "First thing's first, I'm the realest". I'd say her and Ed Sheeran are two of the biggest artists who actually make their career off meaningful music.	UC2bCwCCBWR2KPW3VEysHDfQ	http://www.youtube.com/channel/UC2bCwCCBWR2KPW3VEysHDfQ	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70QQ6U4nOW1		5	2015-09-07 12:30:57	Rolling Apples	+Vivi33 you can't say these aren't smart "you call me up just to break me like a promise." "You tell me about your past thinking your future was me." "Cuz darling I'm a nightmare dressed like a daydream."	UCALUp8A61_GwwzV-JV7eIHw	http://www.youtube.com/channel/UCALUp8A61_GwwzV-JV7eIHw	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70Q2upmYwwj		3	2015-09-07 09:08:15	FearlessStar1000	+Vivi33 I feel like you're judging her music after only listen to a few singles, rather than a full album. She could tell a story through her lyrics, and that's what I love about country music - there's usually a story being told. Now that she's pop, quite a few of her songs don't do that, but there are still a couple off her new album that do, like "How You Get the Girl" and "Wildest Dreams". Her older stuff was deep and no, she did not write only break up songs. Have I gotten more about love from a book like Pride and Prejudice or a Nicholas Sparks novel than I have from her lyrics? Of course. But it's the way that she conveys her message that's powerful, and she's able to convey it pretty strongly in the space of 3 minutes, and that's what makes her so successful.	UC2bCwCCBWR2KPW3VEysHDfQ	http://www.youtube.com/channel/UC2bCwCCBWR2KPW3VEysHDfQ	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70OfN4T4-Qf		2	2015-09-06 20:14:33	RoomWithAView	+FearlessStar1000 1. Her lyrics have little wisdom on life that I could not have found by reading one romance novel 2.The "love" she sings about is shallow, based on her lyrics, she's only experienced relationships and the novelty of them, not love. Love is.. so much more where you don't simply break up with the person or have a list of people you "loved".  It's like shallow friends where you have a list of friends that used to be there and the list of friends that have ALWAYS had you're back. Once Taylor figures this out in a couple of decades, maybe she'll write about something more wise. 	UCD2uxv51Dzbnnv99QJNSSQQ	http://www.youtube.com/channel/UCD2uxv51Dzbnnv99QJNSSQQ	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70O3zXcB27Q		4	2015-09-06 14:39:09	ann landers	+FearlessStar1000 Taylor Swift has never really been "in love" so it is ridiculous that she writes all these songs as if she has been. She has had one or two dates with the guys she then trashes in her songs. Since when is it "cool" to air your dirty laundry in song I mean public? She is so overrated and most of her songs sound the same. Listen to a bunch of her songs in succession and you will see what I mean.	UCN3FH_BNRsgx253HcUkdwJA	http://www.youtube.com/channel/UCN3FH_BNRsgx253HcUkdwJA	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70MyyneTjqE		2	2015-09-06 04:27:23	FearlessStar1000	+Vivi33 Ronan wasn't popular because it wasn't released on a main studio album. It was such a beautiful song and deserved more credit than it got, but she's written songs like Sweeter than Fiction, which is a catchy up-beat pop-tune (similar to the ones off her Red album), yet it also went under the radar. Ronan did receive quite a bit of attention at the time, but I do agree that her catchier tunes with lyrics that aren't as deep have received more, not as deserved, attention. But that doesn't take away from the fact that she is able to write lyrics at an incredibly high standard. But the things she sings about, such as love, I don't find them shallow at all. I've never been in love, but when I listen to her songs, I can honestly feel like I can understand what she went through on an emotional level, and it's rare that music does that today.	UC2bCwCCBWR2KPW3VEysHDfQ	http://www.youtube.com/channel/UC2bCwCCBWR2KPW3VEysHDfQ	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70M0D-ScbE3		2	2015-09-05 19:27:42	RoomWithAView	+FearlessStar1000 I agree with all of those points, except for the last one because her lyrics relate to everyone going through a love life, which are many people. On top of that, they're catchy songs. That's why soooo many people go to her concerts, the lyrics are broad and apply to many because they are shallow ideas. Even if the song tells specific stories, the idea still applies to everyone essentially. One Taylor song that I enjoyed that has some substance is her song Ronan that she wrote a while back. I felt since the song was written in the grieving mother's perspective, it showed a lot of intelligence on Taylor's part in creating the mother's story in a beautiful way. Of course, that song wasn't as popular because the idea didn't apply to many audiences nor was it happy nor was it catchy. 	UCD2uxv51Dzbnnv99QJNSSQQ	http://www.youtube.com/channel/UCD2uxv51Dzbnnv99QJNSSQQ	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70L42kjfbt8		12	2015-09-05 10:42:00	FearlessStar1000	+Vivi33 I don't see the lyrics as "shallow" at all. Particularly with her earlier country music, songs like "Tim McGraw" "Our Song" and her later country-pop stuff like "The Lucky One" and "All too Well" had lyrics that really made you stop and if you understood the meaning behind the song, then you understood why she chose those words to convey her music. I genuinely believe she deserves he title of one of the best lyricists of the new generation because, let's face it, people aren't going to her concerts to hear her voice. They go to hear those lyrics and connect with her songs.	UC2bCwCCBWR2KPW3VEysHDfQ	http://www.youtube.com/channel/UC2bCwCCBWR2KPW3VEysHDfQ	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70K2Z58rMPr		12	2015-09-05 01:09:42	RoomWithAView	+graceeey147 She knows how to write catchy songs, yes. But by no means are the lyrics stimulating or thought provoking or even well thought out. She knows how to write catchy tunes, but the lyrics are all shallow thoughts. For example, smart lyrics are like Eminem's song When I'm Gone. I actually felt something based on his clever simulation of words and imagination. I was freakin moved by the creativity. I like Taylor also, but her lyrics are NOT smart or wise or anything above high school or even middle school content. If you read this to the end, you are not an ignorant person. 	UCD2uxv51Dzbnnv99QJNSSQQ	http://www.youtube.com/channel/UCD2uxv51Dzbnnv99QJNSSQQ	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70Cy-kuWtm4		13	2015-09-02 07:06:30	Laiba Nadeem	Listen to 'Clean'. If you realize what happened to her in 2012/2013 and listen to the song, it will honestly make you think. That's when I honestly became a huge fan of hers.	UCJx01HDyi3NJUADEaXkXDNw	http://www.youtube.com/channel/UCJx01HDyi3NJUADEaXkXDNw	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70CSVT0daFD		16	2015-09-02 02:22:29	Ca Ka	+Dee Joy yes it is smart. you won't get the sarcasm in them if you listen for just a few times! blank space is one of the example!	UCkH_uyCQCeUzJlW2EZ0R9Ow	http://www.youtube.com/channel/UCkH_uyCQCeUzJlW2EZ0R9Ow	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70CC7zRyOR5		17	2015-09-01 23:59:28	ge b	+Vivi33 You don't get it. She knows how to right hits... That's what she's doing. I shouldn't have to explain this to you do some research and stop being so ignorant.	UCP5iSySDR4mM5j0Fgq_xZYw	http://www.youtube.com/channel/UCP5iSySDR4mM5j0Fgq_xZYw	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc70C2ZlJd-KS		9	2015-09-01 22:35:52	RoomWithAView	+Jackie Alvarez I'm sorry, but she's stuck in high school. She's a good songwriter, but by no means are her lyrics.. "smart".	UCD2uxv51Dzbnnv99QJNSSQQ	http://www.youtube.com/channel/UCD2uxv51Dzbnnv99QJNSSQQ	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc708NyDGaAgy		19	2015-08-31 12:25:53	ge b	+Jackie Alvarez All too well... man that song is epic!!	UCP5iSySDR4mM5j0Fgq_xZYw	http://www.youtube.com/channel/UCP5iSySDR4mM5j0Fgq_xZYw	1	UghXVsNUB_jMjHgCoAEC	D Lo
UghXVsNUB_jMjHgCoAEC.82eBlUcd4zc7-OXdm0UCdK		113	2015-08-12 22:26:56	Jacqueline	Seriously? Have you even heard all of her songs off 1989? - even before going pop she's demonstrated what a talented lyricist she is. Listen to her songs like: Back to December, All too Well, Breathe, Clean, Mine, Last Kiss, Red..the list goes on and on and that's why she's one of the youngest people to be inaugurated into the Songwriters Hall of Fame. Yeah, some of her mainstream songs are much more simplified but don't belittle her talent if you haven't listened to her albums in full. - Music industry experts didn't name her "one of pops finest writers" for nothing.	UC8VD6ITvtp3medbdaWXEVGw	http://www.youtube.com/channel/UC8VD6ITvtp3medbdaWXEVGw	1	UghXVsNUB_jMjHgCoAEC	D Lo
UgiNAQh5Tb5eJ3gCoAEC	0	0	2015-08-09 18:42:14	The_Vagabond Sonal	No matter what u do....i hate u	UCh1Oug8ovPU4X0r-jWNd9Hg	http://www.youtube.com/channel/UCh1Oug8ovPU4X0r-jWNd9Hg	0		
UgjzI9KgCDgsg3gCoAEC	0	1	2015-08-08 18:10:56	WWSD	She&#39;s the Bomb	UCStpsPV-WdIhBKU_WwSQ0Hg	http://www.youtube.com/channel/UCStpsPV-WdIhBKU_WwSQ0Hg	0		
UggxtjQi9uWVGXgCoAEC	0	0	2015-08-07 22:55:49	isavedlatin	God, she&#39;s boring.	UCbbyR030SzXXZcA6dZtD1_w	http://www.youtube.com/channel/UCbbyR030SzXXZcA6dZtD1_w	0		
Ugg0QwhiX4tPdHgCoAEC	0	0	2015-08-04 20:44:48	Danny Tanner	Ily Taylor keep doing your thing girl don&#39;t listen to these haters 	UC-ssXWUIefuGvidHtNEHfiQ	http://www.youtube.com/channel/UC-ssXWUIefuGvidHtNEHfiQ	0		
Ugjrc19NBB6BUngCoAEC	0	1	2015-08-01 17:17:00	Staedler Staedlerr	REGINA GEORGE IN SHEEP CLOTHES	UCGuQfOoX2yVIMNzDzdh8zsg	http://www.youtube.com/channel/UCGuQfOoX2yVIMNzDzdh8zsg	0		
UgjN16lT-vCkPngCoAEC	3	9	2015-07-31 06:06:59	Jessica Faircloth	The difference between male and female artists is the fact that male artists sing about feelings that are too hard to express to women, like being in love. Taylor on the other hand, being a woman, complains about how &quot;shitty&quot; men are and how they&#39;ve fucked her over. So yeah maybe that is where sexism comes in to play. Maybe if ALL song writers were to sing about positive relationships they&#39;ve had there wouldn&#39;t be sexism in that industry. But then again Taylor wouldn&#39;t be the Taylor she is if she presented herself as a woman pleased with the male species. Oh and she definitely wouldn&#39;t be making bank either.	UC1mS6i73cvtr1nHM-Ra32IA	http://www.youtube.com/channel/UC1mS6i73cvtr1nHM-Ra32IA	0		
UgjN16lT-vCkPngCoAEC.82G3AFpwhmY71BHoLetwaI		3	2015-09-16 17:45:05	agenthoini	so you're saying no woman has ever been in love?	UCK_h_Zx0b-jQJvdm1-KG4Sg	http://www.youtube.com/channel/UCK_h_Zx0b-jQJvdm1-KG4Sg	1	UgjN16lT-vCkPngCoAEC	Jessica Faircloth
UgjN16lT-vCkPngCoAEC.82G3AFpwhmY70mfIWA7fJW		5	2015-09-06 18:58:48	Amélie Sirois	+HuffUmPuff It was more in the line of if a guy sleeps with a girl, he's the man. If a girl sleeps with a guy, she's a slut. It's in that context.	UCRokWg9duxyirGSEtPC9Uug	http://www.youtube.com/channel/UCRokWg9duxyirGSEtPC9Uug	1	UgjN16lT-vCkPngCoAEC	Jessica Faircloth
UgjN16lT-vCkPngCoAEC.82G3AFpwhmY70mDwRdIEYN		3	2015-09-06 14:50:59	ann landers	+HuffUmPuff Taylor Swift has NEVER had a real relationship so it is kind of pathetic that her entire career is based on writing songs about so-called love relationships she knows nothing about. What a joke.	UCN3FH_BNRsgx253HcUkdwJA	http://www.youtube.com/channel/UCN3FH_BNRsgx253HcUkdwJA	1	UgjN16lT-vCkPngCoAEC	Jessica Faircloth
Ugi0zV2P3eRr3ngCoAEC	0	0	2015-07-31 02:03:13	liontitties	*fascinating	UCP7oi5BoMBZVtRWIAY1Xorw	http://www.youtube.com/channel/UCP7oi5BoMBZVtRWIAY1Xorw	0		
Ugiq5MDUXCf4JngCoAEC	0	0	2015-07-29 17:29:25	Danielle Genereux	This girls a cutie. This is one of the only famous people id actually have a conversation/maybe hangout with.. she seems pretty down to earth and not entirely wrapped up in herself. Koodos for that	UCJJMdFC-ZRfoBejK2qOY5pQ	http://www.youtube.com/channel/UCJJMdFC-ZRfoBejK2qOY5pQ	0		
Ugjup4Le9iXKTXgCoAEC	27	421	2015-07-29 04:08:26	Katie 2000	I can&#39;t watch a Taylor Swift interview without crying! I love her soooooo much!! She is my idol! She is one of the best things in my life. 	UCkTXzrQdUKHJZqzGYjPyPzA	http://www.youtube.com/channel/UCkTXzrQdUKHJZqzGYjPyPzA	0		
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38mPZaykBw88		0	2018-10-15 03:19:04	Sabhyata Singh	How is she fake idiot?!	UCl1bE8qxtv_gVNw_VPDuY8Q	http://www.youtube.com/channel/UCl1bE8qxtv_gVNw_VPDuY8Q	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38ehANz6ve20		0	2018-04-06 12:33:07	Ak	SWEET	UCg6REOrtFbWpgTTx5FvVBTA	http://www.youtube.com/channel/UCg6REOrtFbWpgTTx5FvVBTA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38eYb_xqU0l7		0	2018-04-02 19:27:09	Erica Gross	she is ur idol? FYI she is no God	UCpkc_35ldwJcNJZz6CB-o_g	http://www.youtube.com/channel/UCpkc_35ldwJcNJZz6CB-o_g	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38aB1bbhwBkX		0	2017-12-15 05:35:58	StreetStyle Jenny	Katie 2000 That is awesome that you have someone to see as an inspiration to you💎	UCJS02FkQ8zrMjxEzRU0o3dA	http://www.youtube.com/channel/UCJS02FkQ8zrMjxEzRU0o3dA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X9JLhT3RWg		2	2017-09-06 03:26:53	frankie4you2013	Jensen, you are a smelly muslim and for sure a ISIS supporter. GROSS!	UC3ZXQp-d3_o1KoaUeMhEdXg	http://www.youtube.com/channel/UC3ZXQp-d3_o1KoaUeMhEdXg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X8dG5x5wTp		2	2017-09-05 21:10:23	Jensen Shogam	frankie4you2013 I honestly hate christians like you.	UCSfOhu92-YvzrRa8G-nk8sA	http://www.youtube.com/channel/UCSfOhu92-YvzrRa8G-nk8sA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X8X6e2lMC4		1	2017-09-05 20:07:55	frankie4you2013	Sure, cause she is a music industry bitch and a satanist as well. Youtube is not her personal homepage , so, fap while watching her videos and be quiet.	UC3ZXQp-d3_o1KoaUeMhEdXg	http://www.youtube.com/channel/UC3ZXQp-d3_o1KoaUeMhEdXg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X8UN_BHxee		2	2017-09-05 19:44:01	Jensen Shogam	frankie4you2013 who cares if she has sex? It's not your place to make fun of her for that.	UCSfOhu92-YvzrRa8G-nk8sA	http://www.youtube.com/channel/UCSfOhu92-YvzrRa8G-nk8sA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X7ZmDRrg7d		1	2017-09-05 11:11:58	frankie4you2013	She does celebrate her personal life in the media and ask people who work in the music industry, about Taylor. She has a bad reputation	UC3ZXQp-d3_o1KoaUeMhEdXg	http://www.youtube.com/channel/UC3ZXQp-d3_o1KoaUeMhEdXg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X5TeQe12CR		2	2017-09-04 15:40:00	Jensen Shogam	frankie4you2013 you don't know her personal life	UCSfOhu92-YvzrRa8G-nk8sA	http://www.youtube.com/channel/UCSfOhu92-YvzrRa8G-nk8sA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X5K-RnQ9WU		1	2017-09-04 14:15:37	frankie4you2013	Faireo, you are STDs are disgusting, just saying....	UC3ZXQp-d3_o1KoaUeMhEdXg	http://www.youtube.com/channel/UC3ZXQp-d3_o1KoaUeMhEdXg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X4ZBvH25Os		2	2017-09-04 07:09:09	Fairoa	frankie4you2013 you sir are disgusting.	UC8ej0J2XITcprKYQvmGYoMg	http://www.youtube.com/channel/UC8ej0J2XITcprKYQvmGYoMg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X497orznDt		0	2017-09-04 03:21:24	frankie4you2013	Only retards have to repeat themselve :D And i´m picky when it comes to women, no sluts allowed	UC3ZXQp-d3_o1KoaUeMhEdXg	http://www.youtube.com/channel/UC3ZXQp-d3_o1KoaUeMhEdXg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X4518C_0id		0	2017-09-04 02:45:32	frankie4you2013	Hey Jensen, face the truth, she´s a slut and guess why no guy stayed with her lol They all hated her after short time cause she is pain in the ass and is crazy about new cocks. And you are for sure as gross as her...	UC3ZXQp-d3_o1KoaUeMhEdXg	http://www.youtube.com/channel/UC3ZXQp-d3_o1KoaUeMhEdXg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X44qizdlaQ		0	2017-09-04 02:43:59	Jensen Shogam	frankie4you2013 why would you even say that about someone? It's none of your business what her private life is like.	UCSfOhu92-YvzrRa8G-nk8sA	http://www.youtube.com/channel/UCSfOhu92-YvzrRa8G-nk8sA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X44omSxHEC		1	2017-09-04 02:43:43	Sunnyday Sunshine13	Again, I feel sorry for the women in your life.	UCEnX6Ycz8J9Uq3Pv_R9RJ6Q	http://www.youtube.com/channel/UCEnX6Ycz8J9Uq3Pv_R9RJ6Q	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X44C6Pd3Fq		1	2017-09-04 02:38:18	frankie4you2013	Well Sunshine, welcome to reality lol If you don´t like to hear the truth about her promiscious lifestyle, stop reading comments about her. You defend her gross attiude and ewwww are your STDs. By the way dumbfuck, she is a woman and not a girl cause she is older than 18 years.	UC3ZXQp-d3_o1KoaUeMhEdXg	http://www.youtube.com/channel/UC3ZXQp-d3_o1KoaUeMhEdXg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38X42w8MnCoz		2	2017-09-04 02:27:15	Jensen Shogam	frankie4you2013 wow, you are a horrible person.	UCSfOhu92-YvzrRa8G-nk8sA	http://www.youtube.com/channel/UCSfOhu92-YvzrRa8G-nk8sA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ38KEKErGCyJg		6	2016-10-19 23:22:46	n i c o l e	+Asdfasd Asdfasdf lies	UC39st2JzF0noFCvzJm_7LVA	http://www.youtube.com/channel/UC39st2JzF0noFCvzJm_7LVA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ388UVXKh_Jsv		0	2016-01-01 23:52:31	Asdfasd Asdfasdf	+Katie 2000 Taylor Swift is fake, wake up	UC6C4SUJtM62Iz6N__LvEnow	http://www.youtube.com/channel/UC6C4SUJtM62Iz6N__LvEnow	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ387UVy1V9Uov		1	2015-12-08 03:24:55	sad cucumber	+Travis Callender God isn't real silly little boy	UCmq6Dht6yBpu3HLgos0jusQ	http://www.youtube.com/channel/UCmq6Dht6yBpu3HLgos0jusQ	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ372AEPCE1Wsi		2	2015-10-09 02:28:55	Three SuperStars	Omg same! I got to go to her concert recently and I cried! She's my idol! I love her so much! She's amazing! ❤️❤️	UCNtFCp5R2exTGBf7k2vu3wg	http://www.youtube.com/channel/UCNtFCp5R2exTGBf7k2vu3wg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ371nWz82xmLK		2	2015-09-29 21:29:28	Travis Callender	Idol means god dont say that say you idolize her	UCLgDX9anZ_m46ByZR4HQBZg	http://www.youtube.com/channel/UCLgDX9anZ_m46ByZR4HQBZg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ371hRAaRy-9x		0	2015-09-27 12:43:18	Dhruvil Desai	Then your username must not include Katie #BadBlood	UCMBUgQZKavS8sINOl8hcsCg	http://www.youtube.com/channel/UCMBUgQZKavS8sINOl8hcsCg	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ37006Q1w6IM_		1	2015-08-16 11:03:56	prachi gupta	I feel you girl... I wish I could really meet her someday. :( I love her so much that it hurts me because I haven't been to any of her concerts :'(	UCNrenR0HDYGmv7StkjbbIFA	http://www.youtube.com/channel/UCNrenR0HDYGmv7StkjbbIFA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ37006Nf7ScgI		1	2015-08-16 11:03:36	prachi gupta	I feel you girl... I wish I could really keet her someday. :( I love her so much that it hurts me that I haven't been to any of her concerts :'(	UCNrenR0HDYGmv7StkjbbIFA	http://www.youtube.com/channel/UCNrenR0HDYGmv7StkjbbIFA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
Ugjup4Le9iXKTXgCoAEC.82Ah0G5NqZ37006N6a-2qh		6	2015-08-16 11:03:32	prachi gupta	I feel you girl... I wish I could really meet her someday. :( I love her so much that it hurts me that I haven't been to any of her concerts :'(	UCNrenR0HDYGmv7StkjbbIFA	http://www.youtube.com/channel/UCNrenR0HDYGmv7StkjbbIFA	1	Ugjup4Le9iXKTXgCoAEC	Katie 2000
UggE7M59rPiLPXgCoAEC	0	2	2015-07-28 06:05:50	Eat Shiit	I would die to be Taylor Swift&#39;s boyfriend.	UCt8ZLUI8nHSyzqu-BiGRj6Q	http://www.youtube.com/channel/UCt8ZLUI8nHSyzqu-BiGRj6Q	0		
UgioAD2bD4NbwXgCoAEC	0	0	2015-07-27 23:49:32	Joey7321	Well, a lot of money has been spent on advertizing to make sure that you are reached even i you are actually living under a rock. There was a time, when there wasn&#39;t a day without any information on her, usually some nonsense, in the fb feeds of the biggest magazines and newspapers I used to think were broadsheets. Suffice to say, it ended up with my farewell to those fb pages. Such outrageous, aggressive advertizing.	UCGtrtnXYC1MclaUMwMogFUQ	http://www.youtube.com/channel/UCGtrtnXYC1MclaUMwMogFUQ	0		
Uggpk-bPQST0HXgCoAEC	0	0	2015-07-26 13:25:12	chris77777777ify	so why doesn&#39;t she have children. Left them at home.<br /><br />no she relies on the scientist to give her birth control pills......she&#39;s a hybrid female.<br /><br />what a drug taking fuck wit.	UCrLGCZTbmcQAVPgtQeENS5Q	http://www.youtube.com/channel/UCrLGCZTbmcQAVPgtQeENS5Q	0		
Ugi97hftGzmSiHgCoAEC	0	0	2015-07-24 13:23:32	mm1996	What a beautiful soul!!	UCix-d4JfcfcIqVl8Nbwp5dA	http://www.youtube.com/channel/UCix-d4JfcfcIqVl8Nbwp5dA	0		
UggpY7NbAkawlXgCoAEC	0	11	2015-07-24 00:45:34	Thudas22	I don&#39;t really like a lot of new artist nowadays, but I can honestly say that I like Taylor Swift. I like how she communicates with her fans and the way she&#39;s so personal and down to earth. I don&#39;t love her the way I love Beyoncé, but I really like her. 	UCSrF7i6YLwE-Z1yDP7eXzNQ	http://www.youtube.com/channel/UCSrF7i6YLwE-Z1yDP7eXzNQ	0		
UghE1GQxBmB6Z3gCoAEC	0	0	2015-07-24 00:16:30	Bison 677	Richard Dawkins 2016!	UCrAOrMKry4USscM151eqfRA	http://www.youtube.com/channel/UCrAOrMKry4USscM151eqfRA	0		
UghlaLZfe0friHgCoAEC	0	0	2015-07-21 00:57:32	Fiona Randazzo	She is so smart and I love her!!!!!  I still remember East Rutherford!!!!!!!!	UCuj6x1oKbHUsZDudu4h2Ipw	http://www.youtube.com/channel/UCuj6x1oKbHUsZDudu4h2Ipw	0		
UgiI6NO4BWzMA3gCoAEC	0	0	2015-07-20 17:03:13	emily	What the hell´s up with Barbara´s eyes?	UCLeXxlQW6fL89tXjzVtZQfg	http://www.youtube.com/channel/UCLeXxlQW6fL89tXjzVtZQfg	0		
UggN-aqAqIrkYXgCoAEC	0	1	2015-07-20 01:25:49	Carmen Constantinescu	And fuck you people who make jokes about her ex-boyfriend songs, she is rich because of them.	UCCRh9PuFvfeqT64nC4KqlCw	http://www.youtube.com/channel/UCCRh9PuFvfeqT64nC4KqlCw	0		
Ugh07RFqL5YcbXgCoAEC	0	0	2015-07-20 01:22:18	Carmen Constantinescu	She is such a kind soul that is why God entrusted her with this amount of talent.	UCCRh9PuFvfeqT64nC4KqlCw	http://www.youtube.com/channel/UCCRh9PuFvfeqT64nC4KqlCw	0		
UggdaxXsHUdkdngCoAEC	13	313	2015-07-19 20:09:52	Shailaya Johnson	I wish I could meet her	UCSx-m2jpmIuDvlUB6UbWA7A	http://www.youtube.com/channel/UCSx-m2jpmIuDvlUB6UbWA7A	0		
