type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_15704546335	15704546335_10157728950711336	https://www.facebook.com/15704546335/posts/10157728950711336/	"BREAKING: Jayme Closs  a teenager who disappeared in Wisconsin last October  was found alive on Thursday and a suspect was taken into custody  the Barron County Sheriff s Department wrote on Facebook."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130a/p130x130/50432915_2069665286460395_2994551907164356608_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=25f886866bfc978cd53e66296a544ae1&oe=5CCD4F13	https://scontent.xx.fbcdn.net/v/t39.2147-6/50432915_2069665286460395_2994551907164356608_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=cbdf8b195ad2888dd45e0a57abbd762c&oe=5CB71DBC	https://www.foxnews.com/us/jayme-closs-wisconsin-teen-missing-since-last-october-found-alive-suspect-in-custody-sheriff-says	foxnews.com	2019-01-11T02:10:53+0000	1547172653	"2019-01-11 03:10:53"	53117	4137	73368	18974	96479	13180	55	6880	111	25	0
video	post_page_15704546335	15704546335_10157728446526336	https://www.facebook.com/15704546335/posts/10157728446526336/	"HERO HUG: A heartwarming moment caught on camera shows a little boy giving a police officer a hug."	https://scontent.xx.fbcdn.net/v/t15.5256-10/p130x130/49172877_211565746465442_117113390110867456_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=70082aefd7c0bc53d994605934aea35d&oe=5CB865A3	https://scontent.xx.fbcdn.net/v/t15.5256-10/49172877_211565746465442_117113390110867456_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=9f6ccaaf83d74c3887fd8a400bbb4873&oe=5CCDA44D	https://www.facebook.com/FoxNews/videos/211564263132257/	facebook.com	2019-01-11T01:42:08+0000	1547170928	"2019-01-11 02:42:08"	11661	820	18057	5168	24045	6330	50	12	2	2	0
photo	post_page_15704546335	15704546335_10157728806911336	https://www.facebook.com/15704546335/posts/10157728806911336/	"TONIGHT: Don’t miss Sean Hannity’s special interview with President Trump from the southern border at 9p ET. https://bit.ly/2RiEXfv"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49707172_10157728803861336_2372311626733846528_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=48a27b637a170182fc90fecec946c2d6&oe=5CD8B4B4	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/49411212_10157728803856336_203397577985490944_o.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=f59a0102574d09e9f0747e1b37f8da8d&oe=5CCDBC37	https://www.facebook.com/FoxNews/photos/a.184044921335/10157728803851336/?type=3	facebook.com	2019-01-11T01:10:00+0000	1547169000	"2019-01-11 02:10:00"	4072	2205	5159	416	7780	896	162	8	3	18	0
video	post_page_15704546335	15704546335_304901473564346	https://www.facebook.com/FoxNews/videos/304901473564346/	"President Donald J. Trump arrives at Joint Base Andrews following his trip to the southern border. https://fxn.ws/2TEFs09"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49668951_304916743562819_4030604594278039552_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=8338382a7d4768e7e75b7200a9c0643f&oe=5CC36C35	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49668951_304916743562819_4030604594278039552_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=280051e69091e116114aba6ec8d90230&oe=5CBFD337	https://www.facebook.com/FoxNews/videos/304901473564346/	facebook.com	2019-01-11T00:52:11+0000	1547167931	"2019-01-11 01:52:11"	6149	7944	11007	600	19551	4481	96	25	39	217	0
link	post_page_15704546335	15704546335_10157727282191336	https://www.facebook.com/15704546335/posts/10157727282191336/	"“Thank you to all police officers who keep our communities safe!   Actor Chris Pratt took to social media Wednesday to share a message of respect for police on National Law Enforcement Day."	https://external.xx.fbcdn.net/safe_image.php?d=AQCxvauIObMVLgFX&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F09%2Fchrispratt1.jpg&cfs=1&sx=326&sy=0&sw=720&sh=720&_nc_hash=AQCFt5nzuzq9xyRu	https://external.xx.fbcdn.net/safe_image.php?d=AQC4HizFsK7R8npP&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F09%2Fchrispratt1.jpg&_nc_hash=AQC48fIDpg5xAkn3	https://www.foxnews.com/entertainment/chris-pratt-shares-positive-message-to-police-officers-for-national-law-enforcement-day	foxnews.com	2019-01-11T00:31:57+0000	1547166717	"2019-01-11 01:31:57"	23038	744	26565	2317	29626	3479	33	11	1	3	0
link	post_page_15704546335	15704546335_10157727285601336	https://www.facebook.com/15704546335/posts/10157727285601336/	"North Dakota legislators have proposed a bill allowing public high schools to offer an elective Bible studies class as part of its social studies curriculum. Republican lawmakers have come under heavy criticism for the proposal  and the ACLU stepped in and called it  unconstitutional. "	https://external.xx.fbcdn.net/safe_image.php?d=AQDXFXIVva_rw2qg&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fnorth-dakota.jpg&cfs=1&_nc_hash=AQBl7akto984BaFu	https://external.xx.fbcdn.net/safe_image.php?d=AQA9obS_ugbwLLbE&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fnorth-dakota.jpg&_nc_hash=AQDdVnGh3ZprsxSc	https://www.foxnews.com/us/bible-class-bill-under-fire-in-north-dakota	foxnews.com	2019-01-10T23:54:54+0000	1547164494	"2019-01-11 00:54:54"	5975	4844	9548	2632	17024	1037	91	304	393	1748	0
link	post_page_15704546335	15704546335_10157726287031336	https://www.facebook.com/15704546335/posts/10157726287031336/	"Former Broward County elections supervisor Brenda Snipes may be getting redeemed  as a Florida federal judge ruled Wednesday that former Gov. and current Sen. Rick Scott violated her constitutional rights when he suspended and “vilified” her without first allowing her to make her own case."	https://external.xx.fbcdn.net/safe_image.php?d=AQDElicOUHB3M4NX&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F11%2FBsnipes.jpg&cfs=1&sx=159&sy=0&sw=720&sh=720&_nc_hash=AQB5-av-Z1KwV9U9	https://external.xx.fbcdn.net/safe_image.php?d=AQCeIUIhXncM19hs&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2018%2F11%2FBsnipes.jpg&_nc_hash=AQCeM3cVjmeH5YNR	https://www.foxnews.com/politics/judge-embattled-brenda-snipes-ex-florida-election-head-needs-to-be-heard	foxnews.com	2019-01-10T23:18:52+0000	1547162332	"2019-01-11 00:18:52"	805	5822	13138	1371	20331	49	1883	579	187	9635	0
link	post_page_15704546335	15704546335_10157728502971336	https://www.facebook.com/15704546335/posts/10157728502971336/	"The baseball diamond isn t the only diamond in Tim Tebow s life."	https://external.xx.fbcdn.net/safe_image.php?d=AQAe-ghIZWLisJ33&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F10%2F694940094001_5988063568001_5988064188001-vs.jpg&cfs=1&sx=177&sy=0&sw=720&sh=720&_nc_hash=AQCQR36l00e_um5T	https://external.xx.fbcdn.net/safe_image.php?d=AQCWhJR0lnougZPB&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F10%2F694940094001_5988063568001_5988064188001-vs.jpg&_nc_hash=AQB5EWvFJaw_PXdn	https://www.foxnews.com/entertainment/tim-tebow-engaged-to-former-miss-universe-demi-leigh-nel-peters	foxnews.com	2019-01-10T22:20:56+0000	1547158856	"2019-01-10 23:20:56"	41300	2836	49515	2506	54857	7346	55	729	63	22	0
video	post_page_15704546335	15704546335_749727668732039	https://www.facebook.com/FoxNews/videos/749727668732039/	"President Donald J. Trump departs from McAllen  Texas for Joint Base Andrews following his visit to the southern border. https://fxn.ws/2TEFs09"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49299908_749752012062938_6701740735294603264_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=a9c8f8e7005eafa9cc74fec666445c95&oe=5CC989E1	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49299908_749752012062938_6701740735294603264_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=03cf7ca051ed210858e3dba0728c1968&oe=5CCD26E3	https://www.facebook.com/FoxNews/videos/749727668732039/	facebook.com	2019-01-10T21:52:42+0000	1547157162	"2019-01-10 22:52:42"	4311	3517	6875	494	10886	2374	65	18	7	100	0
video	post_page_15704546335	15704546335_10157728356461336	https://www.facebook.com/15704546335/posts/10157728356461336/	"Fox News shared a live video."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49192984_405131800233285_146027805732241408_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=3e8df93e4d06d90270dd0995fc0c7e05&oe=5CB84F4E	https://scontent.xx.fbcdn.net/v/t15.5256-10/49192984_405131800233285_146027805732241408_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=77c5c5756dec39fb533ec0176bbe20db&oe=5CD00615	https://www.facebook.com/FoxNewsUpdate/videos/405118846901247/	facebook.com	2019-01-10T21:12:32+0000	1547154752	"2019-01-10 22:12:32"	1062	1511	1597	198	3306	158	84	15	17	261	0
video	post_page_15704546335	15704546335_242105183353507	https://www.facebook.com/FoxNews/videos/242105183353507/	"President Donald J. Trump meets with agents at the southern border. https://fxn.ws/2TEFs09"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49472357_242121186685240_1781328228498014208_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=4620b961f48259c2c9090df7ce524238&oe=5CC348A2	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49472357_242121186685240_1781328228498014208_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=f9e207b88b3c26eddf445cdf42a34f56&oe=5CC0D3A0	https://www.facebook.com/FoxNews/videos/242105183353507/	facebook.com	2019-01-10T20:49:46+0000	1547153386	"2019-01-10 21:49:46"	21959	18384	34448	16589	69421	11381	530	153	54	371	0
link	post_page_15704546335	15704546335_10157728227796336	https://www.facebook.com/15704546335/posts/10157728227796336/	"Breaking News: Michael Cohen  President Donald J. Trump s former personal attorney who was sentenced to three years in prison last year  has agreed to testify before the House Oversight Committee in February  lawmakers said Thursday."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c59.0.130.130a/p130x130/50381903_341712216668916_393813711808102400_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=86f9efaa8e32f84a2c11d75014279b4c&oe=5CC97B81	https://scontent.xx.fbcdn.net/v/t39.2147-6/50381903_341712216668916_393813711808102400_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=8bafa11128aa6540a79aab5fd0dadb44&oe=5CBDA8A1	https://www.foxnews.com/politics/michael-cohen-to-testify-before-house-oversight-committee	foxnews.com	2019-01-10T20:34:30+0000	1547152470	"2019-01-10 21:34:30"	793	3434	2401	185	6020	132	898	48	25	505	0
video	post_page_15704546335	15704546335_562971494130070	https://www.facebook.com/FoxNews/videos/562971494130070/	"President Donald J. Trump thanks border patrol agents."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49833019_563001134127106_7888160635463139328_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=4bb7e8d117b53be39af410ee922142da&oe=5CC18E6D	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49833019_563001134127106_7888160635463139328_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=6f1f26cbaf2a6f9624dcb47340b37882&oe=5CC0636F	https://www.facebook.com/FoxNews/videos/562971494130070/	facebook.com	2019-01-10T20:26:57+0000	1547152017	"2019-01-10 21:26:57"	5735	2823	8783	1481	13087	2877	93	10	10	58	0
video	post_page_15704546335	15704546335_303846010474925	https://www.facebook.com/FoxNews/videos/303846010474925/	"President Donald J. Trump takes part in a roundtable discussion on immigration and border security."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49148158_303876543805205_4188488567036575744_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=a94abdd433d8aedaf6709da0706f312b&oe=5CCC75C4	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49148158_303876543805205_4188488567036575744_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=582dc9a936540883edd0ac227385fd6f&oe=5CC613C6	https://www.facebook.com/FoxNews/videos/303846010474925/	facebook.com	2019-01-10T19:17:19+0000	1547147839	"2019-01-10 20:17:19"	9164	14186	15991	5112	35289	6101	175	72	149	330	0
video	post_page_15704546335	15704546335_741725209545953	https://www.facebook.com/FoxNews/videos/741725209545953/	"President Donald J. Trump arrives in McAllen Texas  for a visit to the southern border. https://fxn.ws/2AEK9Qx"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49596000_741756036209537_1547978094051065856_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=9250dae69b9504598b15b9484c671034&oe=5CD91B76	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49596000_741756036209537_1547978094051065856_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=23d92a55aa580465aadf0d0fb11129ed&oe=5CD56274	https://www.facebook.com/FoxNews/videos/741725209545953/	facebook.com	2019-01-10T18:37:32+0000	1547145452	"2019-01-10 19:37:32"	9801	11600	17479	2296	31375	7083	178	47	40	330	0
link	post_page_15704546335	15704546335_10157727920956336	https://www.facebook.com/15704546335/posts/10157727920956336/	"Breaking News: President Donald J. Trump announced he is canceling his upcoming trip to the World Economic Forum in Davos Switzerland  citing the government funding standoff."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c59.0.130.130a/p130x130/50469361_2200641526922888_6277361034026024960_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=60da7de41e3f7a9b71a1f5076101111b&oe=5CB63711	https://scontent.xx.fbcdn.net/v/t39.2147-6/50469361_2200641526922888_6277361034026024960_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=7adc0731459bf5d111e86314c59a5dca&oe=5C8B8BC4	https://www.foxnews.com/politics/trump-cancels-trip-to-world-economic-forum-in-davos-cites-funding-standoff	foxnews.com	2019-01-10T18:33:28+0000	1547145208	"2019-01-10 19:33:28"	6464	2524	7522	539	10585	714	248	57	19	20	0
photo	post_page_15704546335	15704546335_10157727590321336	https://www.facebook.com/15704546335/posts/10157727590321336/	"Secretary of State Mike Pompeo on Thursday launched an astonishing rebuke of former President Barack Obama’s foreign policy at the site of Obama’s famous Cairo speech -- declaring that “the age of self-inflicted American shame is over.” https://fxn.ws/2D2lXck"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49690860_10157727589046336_1540547809218920448_n.png?_nc_cat=104&_nc_ht=scontent.xx&oh=5e98887ccf16baaad3305b5570ba4990&oe=5CC9C1A2	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/50076730_10157727589041336_8100085574662094848_o.png?_nc_cat=105&_nc_ht=scontent.xx&oh=05adb1dc4762a83ac056bbc7b183dbfd&oe=5CD3EA3D	https://www.facebook.com/FoxNews/photos/a.184044921335/10157727589036336/?type=3	facebook.com	2019-01-10T18:01:24+0000	1547143284	"2019-01-10 19:01:24"	6169	1644	7340	547	9531	1009	126	13	1	22	0
video	post_page_15704546335	15704546335_10157724725226336	https://www.facebook.com/15704546335/posts/10157724725226336/	"GOOD SAMARITANS: Three young men helped a woman in a wheelchair who was stuck on a path."	https://scontent.xx.fbcdn.net/v/t15.13418-10/p130x130/49816832_1039711769548937_5833033559014637568_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=e5dd1b4837e8377611b22fde9190f0a7&oe=5CC7D8CE	https://scontent.xx.fbcdn.net/v/t15.13418-10/49816832_1039711769548937_5833033559014637568_n.jpg?_nc_cat=105&_nc_ht=scontent.xx&oh=87b2426f1b5a643b548ba81060686e29&oe=5CD3BBAD	https://www.facebook.com/FoxNews/videos/227757824809015/	facebook.com	2019-01-10T17:32:56+0000	1547141576	"2019-01-10 18:32:56"	2106	474	2646	293	3413	521	3	12	0	4	0
video	post_page_15704546335	15704546335_347484425842261	https://www.facebook.com/FoxNews/videos/347484425842261/	"U.S. Senator Bernie Sanders and members of Congress hold a news conference to announce prescription drug legislation."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49785054_347509392506431_3157684536117035008_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=21ca1b55b52489dfdebe416562f2f60c&oe=5CCE8DA3	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49785054_347509392506431_3157684536117035008_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=7dc12ff44a7340cd753151f99f73621a&oe=5CBBE1A1	https://www.facebook.com/FoxNews/videos/347484425842261/	facebook.com	2019-01-10T16:44:07+0000	1547138647	"2019-01-10 17:44:07"	994	13114	6138	506	19758	226	681	52	66	4119	0
link	post_page_15704546335	15704546335_10157727626906336	https://www.facebook.com/15704546335/posts/10157727626906336/	"The president told reporters on The White House lawn that he has an “absolute right” to declare a national emergency  as the government enters day 20 of the partial shutdown."	https://external.xx.fbcdn.net/safe_image.php?d=AQAQ4JalDxse11nB&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F10%2F694940094001_5987927703001_5987925585001-vs.jpg&cfs=1&_nc_hash=AQAqqPMeXaTcjBey	https://external.xx.fbcdn.net/safe_image.php?d=AQD-LZhqoZhlESdP&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F10%2F694940094001_5987927703001_5987925585001-vs.jpg&_nc_hash=AQCjfWgDSi53PGHF	https://www.foxnews.com/politics/trump-en-route-to-border-ramps-up-warning-he-could-declare-national-emergency	foxnews.com	2019-01-10T16:20:50+0000	1547137250	"2019-01-10 17:20:50"	9830	5002	12025	1050	18077	1846	214	18	6	111	0
video	post_page_15704546335	15704546335_210313483254659	https://www.facebook.com/FoxNews/videos/210313483254659/	"Speaker Nancy Pelosi holds her weekly news conference."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49133797_210336753252332_586264053811249152_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=b874206ef4dded33ea8df783c8ae6a21&oe=5CB70086	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49133797_210336753252332_586264053811249152_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=0dfa9bb2cab2e1d620e9d2d988c3833f&oe=5CCD389D	https://www.facebook.com/FoxNews/videos/210313483254659/	facebook.com	2019-01-10T16:01:06+0000	1547136066	"2019-01-10 17:01:06"	1238	30152	16482	753	47387	426	2355	73	201	12189	0
link	post_page_15704546335	15704546335_10157727496611336	https://www.facebook.com/15704546335/posts/10157727496611336/	"President Donald J. Trump reportedly distributed  stacks of candy   including M&M’s  Skittles  Butterfingers and Baby Ruth bars  during his Wednesday meeting with congressional leaders  sources say."	https://external.xx.fbcdn.net/safe_image.php?d=AQAiC80YQzuJQ-84&w=130&h=130&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F09%2F694940094001_5987690096001_5987686405001-vs.jpg&cfs=1&sx=448&sy=0&sw=720&sh=720&_nc_hash=AQA34CDaf0X59YJM	https://external.xx.fbcdn.net/safe_image.php?d=AQCI5hR8my5A4Xay&url=https%3A%2F%2Fmedia2.foxnews.com%2FBrightCove%2F694940094001%2F2019%2F01%2F09%2F694940094001_5987690096001_5987686405001-vs.jpg&_nc_hash=AQCT_3MvCTVV74eF	https://www.foxnews.com/food-drink/trump-offered-pelosi-and-schumer-candy-during-meeting	foxnews.com	2019-01-10T16:00:03+0000	1547136003	"2019-01-10 17:00:03"	14862	7388	29692	3047	40127	2241	12404	99	16	70	0
video	post_page_15704546335	15704546335_10157727471456336	https://www.facebook.com/FoxNews/videos/507281849761623/	"“Compromise is in my vocabulary  very strongly. So  we’re either going to have a win  make a compromise…or I will declare a national emergency.”  Moments ago  President Donald J. Trump said he has the “absolute right” to declare a national emergency over border security amid the ongoing partial government shutdown. https://fxn.ws/2D0sWmq"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49774385_751962905176473_2446882858971693056_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=7ca31812472975d9e44f8ba79dde2288&oe=5CD6F250	https://scontent.xx.fbcdn.net/v/t15.5256-10/49774385_751962905176473_2446882858971693056_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=e13bdd775a9cb6433bb1223f3909104f&oe=5CBCB7A2	https://www.facebook.com/FoxNews/videos/507281849761623/	facebook.com	2019-01-10T15:26:02+0000	1547133962	"2019-01-10 16:26:02"	10213	7367	14847	3511	25725	4119	361	30	13	111	0
video	post_page_15704546335	15704546335_2135246790118912	https://www.facebook.com/FoxNews/videos/2135246790118912/	"The Senate meets. Senator Chuck Schumer delivers remarks."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49151503_2135249663451958_4301123191020978176_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=0f0db6c0dfc222ce6760c683a64c6449&oe=5C8CBCFE	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49151503_2135249663451958_4301123191020978176_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=cab699d57530637b1c05a41c1cb516bd&oe=5CC471E0	https://www.facebook.com/FoxNews/videos/2135246790118912/	facebook.com	2019-01-10T15:24:36+0000	1547133876	"2019-01-10 16:24:36"	695	14029	7895	404	22328	132	1061	31	89	5887	0
